Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Jun-17,5,Five Stars,GREAT PHONE - LOVE IT!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",19-Jan-18,1,Poor Phone + Poor Customer Service = Poor Review,"Purchased the phone Sept. 2017, and by Nov. 2017 it had become totally unstable. It started toggling between apps or closing programs as if the phone was possessed. I contacted customer service, and they had me walk through a bunch of unnecessary steps. Each time I did what they told me to do, I had to hang up and call back into the queue. After doing this about 4 or 5 times, they finally told me to send the phone in. They said it would take 20 days to fix (IF they decide to fix it). I send it in, and they tell me there's something wrong with the calibration. They then go on to tell me ""the only way this could happen is if you drooped the phone, so we won't be covering it under warranty"". I know for a FACT that I never dropped this phone. I also know for a FACT that I will never order this phone again or recommend it to anyone else for purchase. CUSTOMER SERVICE IS EVERYTHING!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Jun-17,5,... quarter of the price tag from big brand names like Samsung &,on par with  $700 'flagship' smartphones though less than a quarter of the price tag from big brand names like Samsung & Apple
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Mar-17,2,Two Stars,Phone has started to constantly act like it is hitting the home button and Blu won't honor the warranty
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Apr-17,3,it's ok,still learning - could have more info
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Nov-17,1,"Worked 4 days. Then wouldn't take a charge, ...","Worked 4 days. Then wouldn't take a charge, it has a sealed case so you can't just get a new battery. Sent it back to Amazon who gave me a prompt refund.  That will be my last blue phone I buy..."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Nov-17,3,Three Stars,everything is okay with it except touch quality. touch screen is not responsive
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-May-17,4,Ok,The only problem I have is that if I use 2 sim cards in it then I can't use my memory card. So I can only use 1 sim card and the memory card
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-Dec-17,5,Reliable,Absolutely love these phones. I had a Blu Vivo Xl previously that fell in donut glaze and washed and worked great up until the screen starting glitching. For how that thing was put through the ringer I knew I had to try the xl2. Love it as well. The only thing is I feel like the battery life isn't as long as the old one! Quick shipping as well.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",10-Mar-18,5,Five Stars,Broken within a year. Get hot quick
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Nov-17,4,"blu tech support is the worst ever, this phone i bought had a virus ...","blu tech support is the worst ever,this phone i bought had a virus 3 months after purchansing and i was told to send it back .it would take up to 3 weeks for a repair or replacement.no help from a supervisor either as i was told sorry but theres nothing they could do. never again will i be purchasing anything from blu products"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",6-Nov-17,5,Five Stars,"Love this phone, as good as those high dollar phones.."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Oct-17,5,Five Stars,"It's excellent, and have all function necessary for a phone. It's fast and the camera is excellent."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-Nov-17,4,It's a great phone.,It's a good phone...except you can't move extra icons off your screen. Other than... it's a very good phone. I like it.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Feb-18,4,Four Stars,good product. I recommend
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Jun-17,4,Few sticky situations but still over all happy so fae,I gave the Vivo Xl2 a 4 because I have had the phone freeze on me a few times I have had it since Saturday and I have had to reboot to get it unstuck .The phone does charge fast and hold charge well so far and still a great budget phone
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",13-Dec-17,3,"BLU tells you the good, Here's the bad...","Lots of little annoying things about this phone! As you can read on the specs of it, yes, the hardware and software on it is pretty cool for the price. But lots of things it CAN'T do. Such as:1) You cannot have different ringtones for different things. You can have a ringtone for calls, and then a tone for ""Notifications"". ""Notifications"" means email, text, and notification. Facebook fortunately has it's own tone built into their app, but I cannot set different tones for email or text message. So a single sound goes off and I don't know if it's an email or text message. NO WAY to change this!2) It comes with several built in apps that you cannot delete, and I bought mine unlocked.3) There is a TINY ""key"" that comes with the phone that opens the slot for SIM or SD cards. If you lose that, it'll be difficult to get into your phone.4) Speaking of SIM and SD cards, if you put an SD card in, you cannot use the dual SIM option.5) There is no built-in calendar. I had to download an app to display my Google calendar as a monthly calendar on one screen.6) It CONSTANTLY asks permission for every single app! And if you say yes, it still wants to take you to your settings and tells you to remove the ""Overwrite apps"" option....I do and it just resets a lot of times and keeps asking me?!? I've never had a phone ask for permissions to draw over other apps on every single app almost every single time! It's really annoying!This phone is quickly becoming not worth the cheap price. It works okay, but has lots of annoying little quirks that you have to download other apps to fix or just deal with. And the whole reason I bought this phone was for the storage capability."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Mar-17,5,This phone is awesome,It has everything u could want or need in a phone and so far I love it. It integrated my sd card into part of the internal memory which gives me triple memory. It's not just a partial or data memory but I literally have triple the usable memory. The only thing is I like to know how much battery I have at all times and I'm not sure if it will display or not I haven't found it yet if it's there
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Feb-18,5,Five Stars,excellent phone
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",1-Feb-18,4,Four Stars,Excellent article!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Mar-17,4,Good budget friendly phone,"This phone is awesome. Its perfect for people on a budget and it runs pretty good. I do however experience some lag here and there when I try to switch the rear cam to the front facing cam. A reboot fixed that, but I'm concerned it will do that again and I'm not so happy to reboot every time that happens. I don't use the camera much, but I just wanted to let everyone know about that issue. The default android on it is a bit plain so I suggest you put Nova Launcher on it to make it more personalized. I like that it comes with a case, a screen protector already on it so you don't have to worry about putting it on yourself and an extra screen protector with earphones and the charging cord. Overall, its a good phone to buy if you are just coming in to android or if you can't afford a higher end phone."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-May-17,5,) The call quality is very good. Also supports Bluetooth connection (currently have my Bluetooth ...,"This phone caught me by surprise on how Decent (Quality wise) and how well it's performance is. I have had two Blu phones, first one did not have LTE for Cricket (At&t Co), this one does and I have brought it up North (Canada) and had 4G coverage with more than decent speeds. So far it DOES recognize 128gb micro SD cards, but be warned mines REQUIRED formatting (back up your data!!) The call quality is very good. Also supports Bluetooth connection (currently have my Bluetooth headphones connected, no issues). Also has Limited LED notification. I'm giving 5 starts not because it is a perfect phone (by no means it is), I'm giving it 5 stars for everything it delivers for the money your paying (bang for your buck)Camera - your back camera will look like your front (selfie) camera... Which is not really a good thing considering the back is supposed to have a higher megapixel count. Pictures get degraded once you zoom in. The Video by Contrast is actually VERY good and sharp (not sure why still photos don't mirror this)Battery - pretty solid. While it won't get you by a whole day of heavy usage without charging (youtube, Netflix, Google maps .....Amazon etc...), You will find that with heavy usage your phone will not Drain as quickly as you might expect and holds up pretty well. For an avg user (texting, occasional video) a day or more will suffice. Bonus: I have not experienced the back getting hot during heavy usage or accessing my rather extensive media content on my DAD card.Memory - As mentioned above, it recognized (after formatting) my 128gb SD. The Added 32 internal GB (use primarily for apps and updates) comes in handy and allows for you to obtain apps and app updates with out causing your phone to slow down from clutter. The 3gb ram also is Very Good for this.Ui - Blu's Ui and ......added ware is not really an issue and I sectionalized all of their icons to the last screen. Though I will mention their initial access screen (prior to lock screen) does have it's moments in accessing your camera or home page quickly...........yeh it has its momentsSpeaker - At best, the speaker is not the best. Do not be in a busy room and expect your peers to hear the sound on a video your showing with clarity.Leftouts - for those that care about these features, unfortunately the phone lacks the following:- Removable battery- Finger print scanner- Heart rate monitorSummary:For $149 this phone delivers what you need AND what you want and then some. It is an economic phone that brings near flagship quality to the table. You won't get everything, but you will get a lot for your money. While falling short of Apple or Samsung Expectations, you really could not ask for a better [Economic] phone.*Paid Full price with my own money*No promotion or sample given"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",3-Mar-17,1,Dead after a week normal usage,"Used it for a week, never played any game, just surfing website, phone battery level was low and eventually shut down itself. But then unable to turn on the screen after charged, all I got was just vibrating sounds when pressing power switch, screen dead. Unfortunately, this phone battery is built-in, no way to detach and place the battery back for reset.Additionally, the system did not run as fast as what other reviewers comment. The camera unable to focus as quickly as expected, the night quality was nothing really fine.For the phone calls, people complaining not clear, cannot hear etc.There have more better choices out there if you do not mind paying little bit more, at least save you hassle to deal with Blu customer service later IMO. BTW, no Android upgrade as usual."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",1-Mar-18,5,great,love it
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Mar-17,5,Five Stars,"Great phone, easily installed AT&T sim card and was up and running in 5 minutes."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Apr-17,3,No Gyro,Just found out that the phone dose not have a gyro it really dissapointed me since this phone dose everything else I could ever want but I can't use any vr software and games that involves tilting :/
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",2-Nov-17,1,One Star,"Extremely bad phone ,waste of money, not recommended only last 4 month"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Dec-17,5,Battery Life and Camera,"4 months in and no problems yet, the battery life is incredible, the camera is great front and back, phone speed is also great, only flaw is the slow start up when turning the phone on."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Feb-18,1,The phone at first worked perfectly but for some reason ...,The phone at first worked perfectly but for some reason it started acting up now it just log me off sites even texting is an issue I'm very dissatisfied now I have to buy another phone and definitely not a BLU phone
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Nov-17,5,Love this phone and I didn't spend an arm and ...,Love this phone and I didn't spend an arm and a leg on it! I bought 2 more for relatives
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",21-Feb-18,4,Four Stars,Bought for someone else
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Jul-17,5,I love it too and is tempted to get myself one,"I bought this phone as a gift for my husband and he's crazy about it! I love it too and is tempted to get myself one.However, if it had Windows OS on it, I'd definitely jump since I am a Windows girl.Samantha Williamslifestyleprowess.com"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",9-Mar-17,5,Five Stars,Great phone for the price I'm happy !!!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",3-Jul-17,5,Best option,Nice phone great price
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Jul-17,4,Very good phone. Just the charging cord not smooth going ...,Very good phone. Just the charging cord not smooth going in and out of charging port. Hope it doesn't fail like previous Blu Studio phone I bought. Also it is slow booting up.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Aug-17,4,Five Stars,"Good device, except for sound quality earphone jack which is very poor!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Jan-18,5,Five Stars,nice
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Jul-17,4,Good,Good phone for pays
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",13-Mar-17,5,Five Stars,
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Apr-17,1,"Customer Service IS THE WORST. You are stuck with what you got, So $150 ain't too much to loose",Bluetooth and wifi dont work. Customer Service IS TERRIBLE> Camera wont focus. Just got an old phone out of my drawer because the glass broke on this one. Guess What? All the bluetooth and Wifi work perfect now. They are Crookjed People. Don't mess with tehm. Go to you phone service company and get a real phone for LESS.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",19-Jun-17,5,great phone I bought 2,really love this phone very easy to use just don't ever set it to read back to you cause you will have have to do a hard reset to use your phone again and losee all your data
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Mar-17,5,Great color great sound,This phone ROCKS!!! Great color great sound.looks good feels good. Battery is not as good as the Blu Energy.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",21-Oct-17,5,Awesome phone,Oops my review for the case lol was for the phone
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",25-Jan-18,5,Five Stars,Excelent
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Feb-17,2,Specs on phone misleading. The phone only takes 1 ...,Specs on phone misleading. The phone only takes 1 SIM and a memory card or two SIMS and no memory card.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Jun-17,5,Excellent,"Excellent purchase. Great battery life, vibrant colors, lots of ram, memory. Thank you Blu"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",25-Feb-17,5,"Beware of ""Ghost apps""!","I waited a couple of weeks after purchasing my BLU Vivo XL2 to write this review, so I could use it for a while before reviewing it. I love this phone! The screen is large and my videos and photos appear crystal clear and vivid. It took very little time to get my phone up and running: after I figured out how to insert my SIM card and my SD card, I was able to load all my contacts and my apps. Installation of everything was fast and easy.My previous phone was a Samsung Galaxy 5, and after just paying it off, the external speaker died. My husband's Galaxy 5 quit before mine did, so neither of us was happy about that or willing to replace it with the newest, $700 version. After doing research and reading reviews of all the options on Amazon, I decided to give this BLU phone a chance. From my experience with it so far, I can say that the BLU Vivo XL2 is the best phone you're ever going to get for such a low price. Honestly, I see no difference between my BLU phone and the Samsung I had before, and in fact the screen on my BLU is bigger, making it feel like a nice upgrade.I use my phone for the typical purposes: taking photos, reading email, texting, surfing the net, listening to music, and downloading documents to read and edit them. I am an educator, not a business person, so that may make a difference in my cell phone needs. Anyone who believes that the only good phones are made by Apple or Samsung, and who think you get that much ""more"" for the additional $500 or $600 will probably find things to complain about; but coming from the Galaxy 5 to this phone, I can easily say BLU has it beat.I was not a big fan of the app layout: the BLU doesn't come with an app drawer where you can put the apps you don't use often. But you can just download Nova Launcher, set up your home screen and apps the way you like, and you're all set.My only regret about this phone is that I didn't purchase it the week before, when there was a $99 flash sale. At the $149 I paid for this excellent phone, I got a great deal. At $99, it would be a steal!A recommendation: When you buy the phone, get the insurance plan. At $25 for 2 years, it's well worth it. It covers for water damage, broken screen, battery malfunction...all the common damages. I've dropped my phone a couple of times and so far, so good. But for the extra $25, it's worth it to know my phone will be replaced if I damage it.UPDATE (February 20, 2018):After having the phone for less than a year, and returning it twice for replacement and repair, I have decided to give up on it. It's unfortunate, since the phone could be great for the price. But the constant glitching, the ""ghost apps"" opening and closing on their own, is driving me crazy. BLU accepted the phone for repair under warranty, but the customer service was bad: no one ever contacted me to explain what was wrong with the phone; they shipped it back without any information regarding what they did to repair it. And the phone is still glitching. I ordered a Samsung Galaxy S7 phone and once it arrives I'm parting ways with this BLU phone!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Dec-17,4,I really like these Blu phones,"I really like these Blu phones, just like with every phone it take a little getting use to. One thing you might want to know is Netflix will not install on  unlocked phones. Not a huge deal. But nice to know."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Aug-17,5,Five Stars,Perfect phone for a teenager as the price is low but the photo quality is pretty good.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",19-Oct-17,1,"Yes, I fell for it, but you don't have to...","Price seemed right, so I guess I took a shot... I assume many of you will read this and all the other reviews, good and bad, then do the same,  hoping you will be the lucky one.  It's sort of like a $160 lottery.  My advice: pay a few extra dollars, get a Samsung or some real brand and be finished with it.  I had a Samsung for a few years, was as good as new (I'm not into upgrading phones all the time, just not that important to me)... but my carrier (T-Mob) upgraded its network and I HAD to switch.  Checked everything, and the Blu seemed to have the basic features and speed I need.  Watched the video with some pseudo-geek opening the box and blathering about all kinds of statistics. Fine, I'm sold.The phone seemed to work fine at first, had to get used to the UI, which is never fun, but after a couple of weeks I had it figured out.  Reloaded my apps and seemed to be in good shape.  Nothing startling about the performance, the ""long battery life & fast charging"" didn't come true true but I really didn't care; I'm usually in a car and charge overnight so that is not a big issue with me (btw you can't change the battery).So here I am, just a couple of days shy of 3 months and out of the blue (no pun intended) the phone just stopped charging.  No drops, shocks, voltage spikes, etc etc. - just pfft - and it doesn't charge.  Unplug and re-plug and it starts to charge for like 30 seconds then stops; 3 different charges, 3 different cables, yeah, its the phone.  Go to my Amazon account and there is no ""return"" option for this device, slightly getting that sinking feeling... contacted the manufacturer.  After the customary overseas call-center ""thank you for that information"" (stop saying that!) and ""Yes I understand sir"" conversation, the result is I have to mail the phone to them and they will repair or replace with a new phone... in *10 to 15 days*.  Now, I don't know about you, but I simply cannot go for 15 days without my phone; I use it to conduct my business; waiting for 15 days is not an option.  Of course, I tried reasoning with the ""manager"" - you've been there - who repeated the exact same ""we can only follow our standard return procedure"" answer to every futile attempt I made to speed up the process. (Please, lady, at least say it slightly differently each time, try and make it sound like you're actually listening.)So I'm going to send in my phone and hope I'm the 9 day guy and not the 15 day guy (talk about lowering expectations) and have to make the decision if I double down on this disaster... Do I go and buy a REAL phone, or buy a flip-phone or some cheap alternative to fill the gap and keep as a backup for the next time -  and there WILL be a next time - I have to send the phone back?  Probably going with the REAL phone, because eventually this phone will be out of whatever warranty is covering me for this serviceSo, undoubtedly many of you who have read this far are still going to roll the dice - like I did.  But it has always been true and always will be: you get what you pay for.Good luck!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Jul-17,5,Five Stars,Is good product
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",25-Jul-17,1,Five Stars,"Horrible bought this phone in September 2017, 3 months later the phone does not charging and now I have to deal with all these problems"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Jun-17,4,I have liked this phone alot till now,"I have liked this phone alot till now....it is freezing and and locking up on its own, I did a fac reset and now it isn't freezing as much, but still freezing up.."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Oct-17,5,Worth it,"Such a great phone, owned it for three months holding up very well, with a gold sleek finish. Recommend to anyone who's on a budget."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Sep-17,4,Good phone. Great buy.,"Great so far, a little heavy and complicated installation of sim cards but perfect screen size and great camera."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Nov-17,4,A good buy,The phone works well. It has a very good tone to the sound and is loved by its owner
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Sep-17,4,Bought it several months ago. Works well. Connects ...,Bought it several months ago. Works well. Connects to AT&T without a problem. Use the camera all the time.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",6-Oct-17,5,Love it. A solid phone for the price,"Love it. A solid phone for the price. It has all the features that  I need, without breaking the wallet."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",10-Apr-18,5,Great Phone,Great phone. Beautiful finish. The Vivo XL doesn't have any lack when you push it with different apps at the same time.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",5-Aug-17,5,The phone is big and I love it however the battery is not able to last ...,The phone is big and I love it however the battery is not able to last 12hrs of constant use without being charged
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",2-Aug-17,5,Five Stars,Fantastic phone for the price. Love it.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Sep-17,5,I used the phone for two weeks and I love it. The only thing I was concerned was ...,I used the phone for two weeks and I love it. The only thing I was concerned was the bright gold color but the color it's perfect and no bright. I recommend it.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Aug-17,2,Great budget phone until it stopped charging one night and ...,Great budget phone until it stopped charging one night and now will not turn on. This occurred after about  50 days of use.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",2-Nov-17,4,Four Stars,The product is what I expected.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Aug-17,5,Five Stars,Excelent Device!! meet's all expectations!!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Jan-18,2,They won't fix their mistakes.,"My phone was working perfectly, I've had it for under 2 months. I installed the new update and now I can't make outgoing calls. They didn't attempt to walk me through any fixes at all. I know there isn't, it's from the update. They won't take care of anything at all, even at there own fault. Terrible customer service, plus the contact number for them doesn't work.The price for the phone isn't bad. The wireless card in the device isn't that great either."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Mar-18,3,Three Stars,satisfying phone
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",21-Jul-17,5,Five Stars,"Very nice phone, works great"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Nov-17,5,nice phone.,"It works amazing, very easy to set it up, and it looks nice."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Mar-18,1,BLU phones suck,The phone died after a month of use and I wouldn't recommend anyone buying from BLU if you care about quality.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",19-Jul-17,5,Five Stars,love this phones functionalities. lots of functions.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",30-Nov-17,5,I like them a lot,"Third blu ,I like them a lot"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",31-Oct-17,5,I Love BLU!!!😗,I really love this phone. I've owned a few phones made by BLU. Enjoyed them all. My next one is a vivo 8L. Can't wait they keep getting better. Wouldn't want a Samsung or iPhone for what I have a BLU!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",5-Oct-17,1,it worked just fine. Running fairly smooth and could handle every app ...,"I have been using this phone for several months. Initially, it worked just fine. Running fairly smooth and could handle every app I needed. But more recently, especially in the last month, it has had a tendency to glitch out. Often to the point of rendering the phone useless. Specifically, it will vibrate sporadically and close whatever app I was using. Then it wont even take another input leaving my with a brick showing my home screen. before, merely locking the phone, waiting a moment, and trying again would work to regain usability after a couple tries, but now it will persist to have this issue after up to an hour of fighting it. Even simple actions such as receiving a call become literally impossible. I must say I am disappointed in this phone."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",6-Nov-17,3,decent phone,solid phone for price but includes spam-ware and slows down the phone significantly.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Nov-17,1,having a lot of technical issue with it. Most ...,having a lot of technical issue with it. Most of the time I don't have assess to my Apps and its requesting permission to draw over. Wish I could send it back.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",6-May-17,1,A TERRIBLE Phone!,"I have to say, this phone I've been using for 4 months and it is absolutely terrible! My phone randomly restarts, one time it randomly restarted 5 times in a row. The screen becomes unresponsive and doesn't work. When I'm typing, it freezes and sometimes when I tap on something, the phone taps on something else after a couple seconds. The phone sometimes has a mind of its own. I hate it! But, the phone is only $150. What could I expect for a $150 ""smartphone"". On my phone, the Bluetooth chip must not be a very good chip. My Bluetooth turns off at any given time, I have to manually turn it back on and sometimes turns back off. I turn it back on, the phone turns it back off. I contacted Blu and they told me to reset my phone, I did so and it still does the same thing. I wouldn't recommend this phone even if this was the last phone on the planet!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Mar-17,5,Awesome phone.,This phone went beond my expectations. The memory is large and the processor is fast. It keeps​ up no matter what I throw at it. The head phones that came with the phone are awesome too.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Mar-18,5,if you want a good android. i highly recommend this blu vivo,if you want a good android .i highly recommend this blu vivo.very happy weith this phone.works like a charm .money well spent.highly recomend.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",21-Jan-18,3,Last update broke my phone. This may help someone if you're having audio issues after the update to 7.0,"This is the second time I have purchased this phone due to it being lost. I liked the first one so much that I purchased it again.Now for the real reason for this review: After the update yesterday to 7.0 I lost all call audio. I couldn't hear anything anyone said when making or receiving calls. This condition also effected blue tooth calling and the speaker phone feature. After a reset the device began working again so I loaded the usual apps and set it up the way I normally would and then it started acting up again. I then reset it again and paid attention to the issue after each application install and every change I had made to it. I figured out that the problem only occurred when I had the voice activated ""OK Google"" feature activated. So if you're having this issue deactivate the voice activated ""OK Google"" feature.Google account/settings/voice/voice match, and turn off: Say ""Ok Google"" any time.I hope this helps someone out and keeps them from pulling their hair out trying to figure out what's going on."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Jul-17,4,Four Stars,Great phone. It works smoothly and without problems till now. It's a great relation price and quality.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Mar-17,5,Five Stars,Excellent
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-May-17,3,Three Stars,Its micro sim and I'm returning it but the phone is pretty
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",2-Oct-17,1,Takes 8 hours or more to charge/screen shatters easily.,"I bought this phone to replace my old Blu vivo selfie. I loved that phone and have used blu for about 3 years now. I am having issues with this phone and I have literally had it in my hand for less than a month. I ordered it on 9/1/2017 and took it out of the package on 9/5/2017. It takes about 8-10 hours to fully charge which is the absolute worst feature about it. When I read the specs I expected it to do as it said it would and charge fully within 2.5 hours. The camera is also very shakey. You must keep your hand absolutely still for a few seconds before the image is fully taken on the device or it comes out blurry. The charging issue needs to be resolved.UPDATE:I have had this phone since September 2017, today is Feb 6th 2018. The phone is constantly freezing and it won't hold a charge longer than a few hours. Unfortunately you cannot replace the battery either. Still having charging issues except now in 8- 10 hours the phone only charges between 20-65% these phones definitely aren't built like they used to be. I dont recommend this phone."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Nov-17,4,Androids Rules,"Wow , this phone does a lot for me, I was a iPhone user,. BLU xl2.  Great"""""".  Looking forward to my 1 year of service 😂😂"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Oct-17,1,the phone is good. But the Gorilla Glass cover came with a ...,the phone is good. But the Gorilla Glass cover came with a spot of dust. And of course I was not able to remove the protection without damage the screen protector.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Sep-17,5,Five Stars,My second phone and love it!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Aug-17,4,Four Stars,"Good Product, still getting used to it coming from an older I phone.Works well, good alert volume."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",5-Nov-17,1,The worst phone I've ever had,The worst phone I've ever had. It constantly freezes up and shuts down in the middle of apps. And the tech support was not helpful.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Apr-17,4,Four Stars,The phone was what I expected.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Jul-17,3,cuts off just like the others,"I really think they need to work on their phones. This is my 3rd Blu cell and it has been freezing up, cuts off just like the others. I've had it for some months not even a year. The phones have great features especially the camera's but there is something wrong with the system. I'm going to stick with Samsung and Motorola."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Mar-17,5,Great phone,"Writing this review on the vivo xl2,  love the phone. Great buy for the price."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",6-Mar-17,5,Very Good,Excelent!!! I Like !
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Dec-17,5,Five Stars,"Great phone, very fast and great battery life also, very happy with my purchase"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-May-17,5,Awesome,Amazingly smooth and good looking phone 3g ram make all difference the display is beautiful clear and crisp and the 32g internal nice start off space :)
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Apr-17,2,"Great phone, runs smooth","Great phone, runs smooth, but way too fragile.The day I opened the phone i found a mysterious crack it the top right of the screen, it was small so i didnt care. But yesterday I had it in my pocket while walking for a few hours and when i checked my phone 60% of the screen was cracked.From the moment i took it out of the box, I had the screen protector and case on it.. I'm not sure what those were for though.For $150 a month, get the name brand phone that this is mimicking."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Jan-18,1,The phone was great for about 2 months,"The phone was great for about 2 months. Then the glitches began... While at first it was very sporadic it was not long before I could not even use the phone. It would close screens while I was trying to use them and anytime I needed to it would not let me type. I opened a ticket with BLU and they sent me instructions on how to completely reset the phone wiping out all data.The funny thing is I bought my daughter a new BLU phone a month after mine and she received a bad software update from BLU that had issues and required a patch to restore the phone (and even after the very manual patch workaround, her phone is still not working as it should be post patch!).Clearly quality control has gone the wayside over at BLU, I would recommend you stay away from this brand from this point forward."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",25-Jan-18,4,Four Stars,Fast system.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",24-Mar-17,5,Five Stars,great product
