Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
Samsung Galaxy S7 G930F,"June 18, 2016",2.0,I wouldn't make this purchase again.,"This international unlocked version doesn't meet the high standard I felt is in all Samsung S7s.  I can't even use the Samsung + plus app on this phone, an app that  was made for supporting this specific phone. The Camara doesn't capture the quality close ups. I'm not sure why and the seller never replied to my 1st email.In addition, I am unable to run an automatic update for nougat 7.0. I have to do a manual update that I am unable to figure out how to download from Samsung.com."
Samsung Galaxy S7 G930F,"December 4, 2017",3.0,Three Stars,The phone is heating up a bit too much and it is loading to slow at times
Samsung Galaxy S7 G930F,"December 12, 2017",5.0,Five Stars,It is a gorgeous phone. Hope its not the last samsung with home button
Samsung Galaxy S7 G930F,"August 31, 2017",5.0,Great,Great price and fast shipping.
Samsung Galaxy S7 G930F,"April 18, 2017",5.0,Five Stars,Worry free
Samsung Galaxy S7 G930F,"July 18, 2016",5.0,Five Stars,"This phone is perfect, received quickly."
Samsung Galaxy S7 G930F,"June 29, 2016",5.0,best camera you can get in a phone,"Outstanding phone, best camera you can get in a phone"
Samsung Galaxy S7 G930F,"October 13, 2017",5.0,Five Stars,Good quality of cell phone . I got no problems using it in Ecuador
Samsung Galaxy S7 G930F,"November 22, 2016",5.0,"Good price, quick","Phone whitout problems. Good price, quick deliver"
Samsung Galaxy S7 G930F,"May 9, 2016",5.0,"Bought for T-Mobile and was disappointed, but switched to the unlimited cricket plan and couldn't be happier!","Everything is as expected with this phone. Didn't work with T-Mobile volte or WiFi calls, but since T-Mobile is disrespecting their grandfathered customers, I switched to the $65 cricket plan and could not be happier! I use anywhere from 40-80 GB of data each month and this phone works great with pretty much any carrier of you don't need volte or WiFi calling. Good build quality and great octa processor. I ordered the G930F but I got the G930FD instead, not that I'm complaining since I like that extra option. Put the incipo dual pro case on this phone for great protection. Love it! By the way, this is the only model that you can root and ROM so have fun!"
Samsung Galaxy S7 G930F,"October 30, 2016",5.0,Great phone with great specs,"I had to buy a good replacement for my HTC one m8, I wanted a water resistant phone with a good camera and display, bought this phone, can't get better than this!"
Samsung Galaxy S7 G930F,"May 31, 2017",5.0,I love it! it came with full package,I love it ! it came with full package.
Samsung Galaxy S7 G930F,"June 21, 2016",5.0,Five Stars,Works perfect and works on AT&T no problem
Samsung Galaxy S7 G930F,"May 15, 2017",5.0,Five Stars,"10/10, would buy again."
Samsung Galaxy S7 G930F,"January 4, 2017",5.0,Galaxy s7,Samsung just did an update and changed everything on the display.  Not happy about that but not he seller's fault.  Love the new phone!
Samsung Galaxy S7 G930F,"October 25, 2016",5.0,Perfect,Perfect! I'm just waiting for my invoice due to international guarantee.
Samsung Galaxy S7 G930F,"June 2, 2016",5.0,excellent phone with great,excellent  phone with great ui
Samsung Galaxy S7 G930F,"June 8, 2017",5.0,Five Stars,ALL PERFECT
Samsung Galaxy S7 G930F,"January 5, 2017",4.0,... in the Samsung Galaxy S7 but so far I love it,I have not be using  all the functions  in the Samsung Galaxy  S7 but so far I love it
Samsung Galaxy S7 G930F,"December 6, 2016",5.0,BEAUTIFUL phone.  12 hours in and everything is working great!,"Just received my new phone, upgrading from a broken Galaxy S5.  So far, I love it...First, the color...  My previous Galaxy was a lovely gold color, but I started to wonder whether I was tired of the gold, and whether I should buy the S7 in a different color.  In the end however, I chose gold again.  The great news is that the S7's gold color is a bit more of a bronze color than a true gold, and LOOKS GREAT!  The previous S5 gold was nice, the S7's gold is much nicer!I paired it with an Acmebox gel clear gold cover (only $5.64) on Amazon.  The cover gives full protection (including a lip around the front edges).  Best of all, the clear cover with a hint of gold in it somehow enhances the already fantastic S7 gold cover.  The result is a VERY EXPENSIVE looking phone, for only another $5.64 in investment.The display looks very clear and crisp.  I've always loved Samsung displays, but this definitely improves on the already great S5 display.The phone takes a ""Nano"" SIM card, vs. the ""Micro"" SIM card in my S5.  This means that you can't just plug your existing SIM card into the new phone.  You may have to wait a few days for your carrier to mail you a new one (or visit a store).  However a lot of Micro SIM cards are actually Nano SIM cards that are Micro sized, and you can just punch the extra micro plastic away to break it down to a Nano size.  In my case, I was intially disappointed when I realized that my SIM card wouldn't fit, until I remembered that TMobile had shipped me a new SIM card that I'd kept but never activated.  Sure enough, the new SIM card was a Nano SIM but with the extra perforated plastic to bring it up to Micro size.  Therefore I was able to have TMobile activate it over the phone, and my phone is now usable.I had a bit of a hard time copying my photos and contacts over to the new phone.  Thankfully Android knows that this is an important issue for new phone users, and the start-up software tries multiple ways to get everything over.  In my case, the NFC approach didn't work at all, and the data cable approach (which comes with your phone - thanks guys!) only pulled over apps.  THe back-up to Google also didn't work (maybe it just took too long).  So I went old-school and just backed everything (photos and contacts) up to the SD card, inserted the old SD card into the new phone, and everything transferred fine.Another thing that initially disappointed me was that the phone did not come pre-loaded with a swipe-style keyboard (there was an option for it in the Settings - but it was greyed out).  However at least 2 free swipe-style keyboards were available from the app. store.  I downloaded both the Google as well as the Swiftkey keyboard.  Of the 2, I prefer the Google keyboard (It feels the most like the one on my S5).  Issue solved!One other odd thing to be aware of... Since the back is no longer removable, the tray for the SD and SIM card is on the top of the phone, and can only be opened by an odd-pin-like device that is included with the phone.  I guess its not a big deal since I seldom need to access the SD card.  But it seems odd that I won't be able to open the tray unless I have the pin on me...Overall, I'm very pleased with my new phone.  ...No regrets (and glad I waited for the S7 vs. getting the no-SD-card S6)."
Samsung Galaxy S7 G930F,"August 8, 2016",5.0,Excellent,"Shipping was quick, I had it at the very next day of placing the order. Everything was fine. I've been using the phone for 4 months now and there has been any problem."
Samsung Galaxy S7 G930F,"December 19, 2016",5.0,"Beautiful phone, works like a charm","I love, love, love my Galaxy S7. I upgraded from an S6, which I also loved--but the charging port went bad and it would no longer charge. Happily, it was still under warrantee. This is my second unlocked phone. I will say that I chose a UK model, which I hope will be better with its warrantee. Because my S6 was Korean, it was quite a hassle to get any help, though I was finally successful. It is no trouble at all to use this with ATT. In fact, I just took the SIM out of my S6 and installed it in the S7 and voila, my phone was functioning. The transfer was a simple wireless affair of sitting the two phones next to each other and waiting a few minutes. Love the camera, Android Pay, and it works great with my Sonata with Android Auto. And it's gorgeous. No iPhone for me!"
Samsung Galaxy S7 G930F,"August 26, 2016",5.0,"so nice, so stylish","I received my galaxy s7 today,it's also come sealed and with usb connector  I'm loving it. So slick, so nice, so stylish. Thank you Amazon and Wireless Place"
Samsung Galaxy S7 G930F,"October 27, 2016",2.0,substandard camera,"This does not have the same camera software as the standard Galaxy S7. No HDR, no low-light settings, etc."
Samsung Galaxy S7 G930F,"June 6, 2017",5.0,... just loves his new phone it's camera is really good battery lasts long in one word it's,I bought this for brother he just loves his new phone it's camera is really good battery lasts long in one word it's great
Samsung Galaxy S7 G930F,"May 27, 2017",2.0,Two Stars,suddenly turns off and does not turn on until the card is removedimagine ( buying without warranty)
Samsung Galaxy S7 G930F,"May 15, 2016",4.0,"The product is Great, I won't give 5 stars because I ordered ...","The product is Great, I won't give 5 stars because I ordered S7 black and I received S7 Edge Gold... Anyway so far no problem occured..."
Samsung Galaxy S7 G930F,"September 26, 2017",5.0,Five Stars,Came with dual sim. Wasnt expecting but works out perfectly.
Samsung Galaxy S7 G930F,"January 9, 2017",5.0,she was really happy with the phone,"I bought it as a birthday gift, she was really happy with the phone!"
Samsung Galaxy S7 G930F,"September 28, 2016",5.0,Five Stars,Love it. So far so good
Samsung Galaxy S7 G930F,"January 7, 2018",5.0,Five Stars,Perfecto
Samsung Galaxy S7 G930F,"August 8, 2016",5.0,Five Stars,Just what i wanted
Samsung Galaxy S7 G930F,"February 9, 2018",5.0,Five Stars,Good
Samsung Galaxy S7 G930F,"May 2, 2016",5.0,"until now perfect function, fast","in use , until now perfect function  , fast , camara amazing ! , enormous cappacity to work and keep multiple apps open and working !"
Samsung Galaxy S7 G930F,"July 11, 2017",5.0,Five Stars,Excelente
Samsung Galaxy S7 G930F,"October 15, 2016",5.0,Memory is great phone is great I love my new galaxy s7 ...,Memory is great phone is great I love my new galaxy s7 battery is great last long time and charges fast thank you the phone
Samsung Galaxy S7 G930F,"September 18, 2016",1.0,One Star,"Battery time very low, Sim cards don't work. Really dissatisfied!!"
Samsung Galaxy S7 G930F,"January 15, 2018",5.0,Five Stars,Excelente
Samsung Galaxy S7 G930F,"June 3, 2017",4.0,This cellphone is amazing but I did not know that it is not ...,This cellphone is amazing but I did not know that it is not include hebrew and I think that they should write it.
Samsung Galaxy S7 G930F,"January 4, 2017",5.0,OMG the Best,this phone is the best and its was at a great price
Samsung Galaxy S7 G930F,"February 19, 2018",5.0,Five Stars,AAA+...
Samsung Galaxy S7 G930F,"August 23, 2016",5.0,Five Stars,Great phone. Love it
Samsung Galaxy S7 G930F,"January 10, 2018",5.0,"Amazon customer services was very helpful, my experience was very good","I must say I'm enjoying  the Galaxy phone, so far so good!"
Samsung Galaxy S7 G930F,"October 15, 2016",5.0,Five Stars,I love this phone. The seller was very attentive and my galaxy came totally new and sealed from Vietnam.
Samsung Galaxy S7 G930F,"May 3, 2017",5.0,Amazing product,"Works perfectly, it's an amazing phone. Fast as a cheetah. Excellent purchase"
Samsung Galaxy S7 G930F,"January 5, 2017",5.0,Five Stars,"good quality, so far works fine."
Samsung Galaxy S7 G930F,"December 14, 2017",4.0,Four Stars,"Awesome phone,thanks"
Samsung Galaxy S7 G930F,"July 27, 2016",5.0,Love it.,I bought this phone for my son and he loves it. I received before the estimated time which made him very happy .product was as described. Definitely recommend.
Samsung Galaxy S7 G930F,"September 11, 2016",5.0,Best phone I have ever had by far,Best phone I have ever had by far.I used at&t sim and it works perfectly fine. Very fast delivery and it's actually 20~30$ cheaper in amazon than in Korea.
Samsung Galaxy S7 G930F,"September 2, 2016",5.0,Five Stars,Loved the S3 and the S5. Loving my S7. Already snorkeled with it 4 times and went kayaking.
Samsung Galaxy S7 G930F,"April 30, 2016",5.0,Five Stars,I love it!
Samsung Galaxy S7 G930F,"May 23, 2017",5.0,Five Stars,Love it
Samsung Galaxy S7 G930F,"May 3, 2016",5.0,Five Stars,Great product
Samsung Galaxy S7 G930F,"August 20, 2016",5.0,Five Stars,Everythin as expectedExcellent
Samsung Galaxy S7 G930F,"July 15, 2017",5.0,Great phone - cool design !!!,"This is exactly what I needed, great phone - cool design, fast, smooth. A great choice."
Samsung Galaxy S7 G930F,"January 30, 2017",5.0,look great and I have been using it for 2 weeks ...,"The phone came on time, look great and I have been using it for 2 weeks and runs smoothly. great battery life."
Samsung Galaxy S7 G930F,"April 21, 2017",1.0,I bought this as a replacement to my S7 Edge ...,"I bought this as a replacement to my S7 Edge which was destroyed in an accident. I frequently took my edge to the pool and river and had zero issues. This phone however gave issues after a single trip to the water and I had to use the rice trick to get it back to normal. My guess is this is a REFURBISHED phone and one or both of the panels (front/back) weren't properly replaced. I have no problems with REFURBISHED items if I know that's what I'm buying. If it is stated somewhere and I missed it then I do apologize. But for now, I see this as pure dishonesty. Spend your cash elsewhere...."
Samsung Galaxy S7 G930F,"April 20, 2016",4.0,found a grain like bump on the aluminum side,"It is G930F even though it says america sim only, since it is G930F, should work with other sim, no cushion in package, looked for scratches, found a grain like bump on the aluminum side, can live with that, nice phone."
Samsung Galaxy S7 G930F,"August 1, 2016",5.0,Excellent,Excellent in all sense. I live overseas and works perfectly.
Samsung Galaxy S7 G930F,"November 14, 2017",1.0,One Star,Not yet seen.
Samsung Galaxy S7 G930F,"June 28, 2017",5.0,Five Stars,Works well.
Samsung Galaxy S7 G930F,"August 29, 2017",5.0,Five Stars,"Great phone, delivered on time and really enjoying it!"
Samsung Galaxy S7 G930F,"March 16, 2017",5.0,Five Stars,EXCELLENT
Samsung Galaxy S7 G930F,"December 24, 2016",5.0,Five Stars,Good stuff
Samsung Galaxy S7 G930F,"October 3, 2017",5.0,Five Stars,This phone is awesome!!! ...it came on time with not a scratch
Samsung Galaxy S7 G930F,"September 17, 2017",5.0,Amazing.. thank you,The phones we in brand new condition!! Amazing.. thank you!!
Samsung Galaxy S7 G930F,"June 12, 2017",5.0,Five Stars,Un artículo con tecnología de punta.
Samsung Galaxy S7 G930F,"July 21, 2017",5.0,Five Stars,"great price, great product"
Samsung Galaxy S7 G930F,"June 19, 2017",5.0,Five Stars,Perfect
Samsung Galaxy S7 G930F,"February 28, 2017",5.0,Five Stars,good
Samsung Galaxy S7 G930F,"December 31, 2016",5.0,Good gift and keeps the phone bill low,gift for son he has no complaints
Samsung Galaxy S7 G930F,"November 25, 2016",5.0,Love this amazing phone!,"Excellent phone, completely tackles everything I throw at it. Phone calls are great and clear, texting is sharp and crisp, the camera is amazing!Pros:Phone Call QualityEase of UsePerformanceCamera QualityWaterproofCons:Slippery in the handNon-removable battery"
Samsung Galaxy S7 G930F,"September 17, 2016",5.0,Five Stars,Great
Samsung Galaxy S7 G930F,"October 17, 2016",5.0,Genuine Samsung Phone,My phone is just awesome...it gives me no problem... I love it. Definitely recommend
Samsung Galaxy S7 G930F,"November 7, 2016",5.0,Five Stars,I loved my new Samsung S7. It has worked perfectly with my country's SIM card.
Samsung Galaxy S7 G930F,"July 31, 2016",5.0,Amazing phone. I am planning to keep this one ...,Amazing phone.  I am planning to keep this one for a LONG time.
Samsung Galaxy S7 G930F,"August 19, 2016",5.0,Five Stars,"Very good experience, nice product Sansung S7"
Samsung Galaxy S7 G930F,"April 27, 2016",4.0,Great smartphone,I received my S7 today to replace my trusty S3 and I must say that I am very impressed. The feel and look of this phone are great. The display is vibrant which is most important with the high quality of the pictures which this phone is capable of.  I took a test shot to get a feel for picture quality and the phone display. Impressive.Transferring data from the S3 to S7 was made easy by Samsung smart switch.  Still setting up the S7 so sure it has more surprises for me. Actually writing this with my old faithful S3 which has served me well for the last 4 years. The S7 is the first phobe I've seen that would make me feel inclined to change
Samsung Galaxy S7 G930F,"December 8, 2016",5.0,Five Stars,Excellent
Samsung Galaxy S7 G930F,"September 21, 2016",5.0,Five Stars,Excellent device. The camera it's incredible. Amazing photos!
Samsung Galaxy S7 G930F,"June 17, 2016",5.0,Five Stars,Excellent condition. All product and accessories delivered in great condition!
Samsung Galaxy S7 G930F,"May 17, 2017",5.0,Five Stars,Works well
Samsung Galaxy S7 G930F,"March 2, 2018",5.0,Five Stars,all excelent
Samsung Galaxy S7 G930F,"December 18, 2016",5.0,Five Stars,Great Smartphone!
Samsung Galaxy S7 G930F,"May 2, 2017",4.0,Four Stars,amazing pone!
Samsung Galaxy S7 G930F,"April 21, 2016",4.0,Comes with an International charger and American adapter. I ...,Comes with an International charger and American adapter. I would not trust adapters with such expensive electronics. Otherwise no complaints.
Samsung Galaxy S7 G930F,"June 25, 2016",5.0,Excellent phone,"Everything as expected. The phone  works at Europe. The adapter doesn't feet, but it is small one,"
Samsung Galaxy S7 G930F,"June 27, 2016",5.0,Five Stars,Fantastic phone!!
Samsung Galaxy S7 G930F,"June 29, 2016",5.0,Five Stars,Is excellent. I am very happy with my s7.
Samsung Galaxy S7 G930F,"November 16, 2016",5.0,Five Stars,So far It works perfectly outside the US. I received on time  :D
Samsung Galaxy S7 G930F,"August 26, 2017",5.0,Five Stars,Everything ok
Samsung Galaxy S7 G930F,"December 5, 2016",4.0,Four Stars,Great phone so far
Samsung Galaxy S7 G930F,"July 31, 2016",1.0,"Manufacturing date is July, 2016. It is fast ...","Manufacturing date is July, 2016. It is fast enough, but it is not stable to use. Screen freeze, abruptly turn off, it cant be turnon. U guys never know how many times i reset it up for 10days. About atleast 2timesa day i should wipe it out(factory reset), restore my apps....over and over again. I request exchange, but they sent me old phone....(former version . I need to update the phone...) I request to exchange again..it is seriously frustrating"
Samsung Galaxy S7 G930F,"May 15, 2016",5.0,works like I expected with my carrier's bands,"Came new with everything included, works like I expected with my carrier's bands, no fuss. Great phone all around, will update review if needed."
Samsung Galaxy S7 G930F,"September 7, 2016",4.0,So far so good.,Its been only 4 days using it. So far so good.
Samsung Galaxy S7 G930F,"May 22, 2016",5.0,Amazing,It functions perfect!! Amazing the change from S3 to S7
Samsung Galaxy S7 G930F,"August 14, 2016",5.0,Excellent phone!,Very good phone! Worth every cent! Highly recommended
Samsung Galaxy S7 G930F,"January 22, 2017",3.0,Good phone but not dual sim,"This phone looks great and the features are impressive. It syncs beautifully with my old phone, also a Samsung Galaxy. My reason for giving only three stars is due to the disappointment experienced when I spent hours trying to fit two nano-sims in the phone tray. One sim card + micro SD card fits very well but the SD card tray does not appear to be designed for a second sim card. A phone technician confirmed that it can't properly fit two sims, thus it may be for one sim + micro card only. It is disappointing because this was one the main reasons I purchased this expensive phone is for two sims. I travel a lot and require two sims."
Samsung Galaxy S7 G930F,"December 27, 2016",5.0,Five Stars,Very good. Thanks
Samsung Galaxy S7 G930F,"January 23, 2017",5.0,Five Stars,it is good
Samsung Galaxy S7 G930F,"August 10, 2016",5.0,Five Stars,Verygood !!!!!!
Samsung Galaxy S7 G930F,"November 4, 2016",5.0,Great!!!,Great!!!
Samsung Galaxy S7 G930F,"December 29, 2016",4.0,Four Stars,Awesome Phone
Samsung Galaxy S7 G930F,"March 7, 2017",2.0,Not get good service from this phone,The phone keeps shutting down and rebooting. Most times it shuts down and the battery discharges during this event the phone gets hot. then to get it working I have to recharge the battery. Not get good service from this phone. Presently it shuts down and I am unable get it working.
Samsung Galaxy S7 G930F,"August 8, 2016",5.0,Five Stars,Excellent product
Samsung Galaxy S7 G930F,"November 28, 2016",5.0,Five Stars,Great phone. I received on time and it is unlocked. It's a very good seller.
Samsung Galaxy S7 G930F,"October 14, 2016",5.0,Five Stars,Everything was as described.
Samsung Galaxy S7 G930F,"May 13, 2016",5.0,Samdung Galaxy S7 abilities and Capabilities,"The galaxy S7 is the best phone I have ever used.Its pictures,reception and its general performance surpasses every phone known to me"
Samsung Galaxy S7 G930F,"December 12, 2016",4.0,Four Stars,great phone!
Samsung Galaxy S7 G930F,"December 1, 2016",5.0,Five Stars,Great device !
Samsung Galaxy S7 G930F,"August 15, 2016",5.0,Great,"I love the display of this phone, it runs everything smooth nothing to complainIt works fine in Argentina"
Samsung Galaxy S7 G930F,"June 8, 2017",4.0,Four Stars,Everything OK
Samsung Galaxy S7 G930F,"December 8, 2016",5.0,Five Stars,As expected
Samsung Galaxy S7 G930F,"February 28, 2017",1.0,I do not recommend to buy these type of products on Amazon since ...,"Last December, I bought this phone. It worked about two months but since Yesterday it did not work again. I do not recommend to buy these type of products on Amazon since we can't get a guarantee. It is incredible that a Samsung product comes damaged. How can you help me?"
Samsung Galaxy S7 G930F,"August 16, 2016",5.0,Five Stars,"Excelent Service, as expected"
Samsung Galaxy S7 G930F,"April 27, 2016",4.0,Four Stars,Awesome thanks I like it..
Samsung Galaxy S7 G930F,"December 4, 2016",5.0,Extremely good!,The EXACT phone I needed! Extremely good!
Samsung Galaxy S7 G930F,"May 26, 2017",5.0,Five Stars,todo en orden
Samsung Galaxy S7 G930F,"September 27, 2016",4.0,Good phone but has issues,"Phone is pretty much as advertised, but there are some issues.  I tried to get the Samsung promotion of a free VR unit, but was told, ""Your receipt indicates that you purchased a used and/or refurbished device which is not eligible for this offer"" although the unit I received did appear to be new.  Another thing is I can't seem to find the emergency alerts settings (amber alerts, extreme threats, etc).  Apparently,  buying the international version of the phone does have some disadvantages.  I am pleased with the camera."
Samsung Galaxy S7 G930F,"May 6, 2017",5.0,Great phone at a great price,"Price was so good I was a bit leery of purchasing. What I received is a great phone from a concerned seller who followed up to make sure that I was pleased with my purchase. Quick, efficient service with a definine smile."
Samsung Galaxy S7 G930F,"July 28, 2016",5.0,Five Stars,Reasonable price and fast delivery!
Samsung Galaxy S7 G930F,"June 3, 2017",5.0,Five Stars,Very good device thanks
Samsung Galaxy S7 G930F,"January 16, 2017",2.0,Two Stars,It sometimes turn off itself...I bought ot 3 weeks ago...
Samsung Galaxy S7 G930F,"October 20, 2016",5.0,Five Stars,Really Good
Samsung Galaxy S7 G930F,"November 3, 2016",5.0,Five Stars,Awesome
Samsung Galaxy S7 G930F,"May 24, 2016",5.0,looks great for the short time i use it,"looks great for the short time i use it, arrived on time. hopefully will be working for long time with no problems."
Samsung Galaxy S7 G930F,"May 11, 2017",5.0,Five Stars,Just what I expected
Samsung Galaxy S7 G930F,"April 6, 2017",1.0,Brand new. Several frezzings events until the sudden death. No one takes over.,"A total disappointment product. It works just fine for two months, then the frezzing screen stars (the cell phone doesnt respond and a softbreset is necessary). First from time to time, then every week. Finally, one day the S7 shutted off and that all folks. 650 dollars to the garbage. The warranty doesnt exist and the seller doesnt even ansewered my emails."
Samsung Galaxy S7 G930F,"July 24, 2016",5.0,Five Stars,great buy. Love my new phone
Samsung Galaxy S7 G930F,"September 13, 2016",5.0,Five Stars,Good solid phone
Samsung Galaxy S7 G930F,"August 22, 2016",5.0,Five Stars,great phone
Samsung Galaxy S7 G930F,"May 28, 2016",5.0,Perfect,Excellent phone. No complaints.
Samsung Galaxy S7 G930F,"August 11, 2016",5.0,Five Stars,Love my new phone thank you!!
Samsung Galaxy S7 G930F,"August 16, 2016",5.0,Five Stars,it is what i expected
Samsung Galaxy S7 G930F,"July 8, 2016",5.0,Five Stars,Excelente
Samsung Galaxy S7 G930F,"April 28, 2017",4.0,Four Stars,It was as ok
Samsung Galaxy S7 G930F,"June 13, 2016",5.0,Five Stars,great phone
Samsung Galaxy S7 G930F,"August 20, 2016",5.0,Five Stars,Im verry happy with my phone
Samsung Galaxy S7 G930F,"February 28, 2017",5.0,Excellent phone.,Dope phone. Excellent phone.
Samsung Galaxy S7 G930F,"March 6, 2017",5.0,Five Stars,Perfect quality c:
Samsung Galaxy S7 G930F,"November 25, 2016",5.0,Five Stars,very nice!
Samsung Galaxy S7 G930F,"October 26, 2016",5.0,Five Stars,nice product
Samsung Galaxy S7 G930F,"September 19, 2016",5.0,Five Stars,"Really good, i like!"
Samsung Galaxy S7 G930F,"August 25, 2016",5.0,Five Stars,Its great
Samsung Galaxy S7 G930F,"September 4, 2016",5.0,Five Stars,"Excellent phone, no issues and very easy transfer from the previous phone (S4)."
Samsung Galaxy S7 G930F,"September 28, 2016",5.0,Five Stars,Excelente producto... muy recomendable
Samsung Galaxy S7 G930F,"August 29, 2016",5.0,Five Stars,Nothing
Samsung Galaxy S7 G930F,"September 27, 2016",5.0,There best Samsung Galaxy smartphone,"Amazing phone. Very fast, reliable and stable."
Samsung Galaxy S7 G930F,"June 9, 2016",5.0,Five Stars,"Great device, I love it."
Samsung Galaxy S7 G930F,"March 20, 2017",5.0,As expected,"Great phone! It has many interesting features, is fast and has a lot of room for storage (SD card).I thought I would find it too big, since my previous phone was the Galaxy S4mini (4.3"" screen), but I ended up getting used to 5.1"" screen. The only thing is that if you are going to use a case on the phone, I recommend that you buy one with good adherence. Because of the size of it, you dont get a very good grip while handling it with one hand. I bought the Speck CandyShell Grip case and it works just great.Also the phone was already globally unlocked when I received it, so I could use a SIM card from any country.Been using it for a month now and I have no complaints so far."
Samsung Galaxy S7 G930F,"January 4, 2017",5.0,I loved It!,"Fast, beatiful... I loved It!!!"
Samsung Galaxy S7 G930F,"September 18, 2016",5.0,Five Stars,ok.
Samsung Galaxy S7 G930F,"December 15, 2016",5.0,Five Stars,Excellent Smartphone!
Samsung Galaxy S7 G930F,"May 9, 2017",5.0,Everything the seller promised it to be and more,"The phone arrived on time, works flawlessly, and looks even better in person, photo quality unlike any other. Never had a complaint in over 1 year of ownership and still as good as new."
Samsung Galaxy S7 G930F,"June 9, 2017",5.0,Five Stars,Awesome!
Samsung Galaxy S7 G930F,"August 26, 2016",5.0,Five Stars,A++
Samsung Galaxy S7 G930F,"March 29, 2017",5.0,Great Vendor and product,"What can I say about this vendor. Straight Trading Inc. has gone above and beyond with their customer service. Very responsive ! The issues I had were resolved to my satisfaction very quickly. As to their product, Samsung Galaxy S7 G930F 32GB Factory Unlocked GSM Smartphone International Version (Gold) [ASIN: B01CJU8FV4], it came in the official Samsung sealed box, See the attached image.The only thing about this phone is the headphone jack. Its not a US standard jack. Its a little bigger so your existing headphones won’t fit. But they include a pair in the box with the phone. You could always use a Bluetooth head set.It is a US/South American version (Region) so it came in Spanish. During set up you will be in Spanish. In the middle of start screen the screen says Español or Seleccionar idiomain or something like that in faint lettering. Just tap/slide a little above that and it will offer other languages.I would not think twice about doing business with Straight Trading Inc. again."
Samsung Galaxy S7 G930F,"July 16, 2016",4.0,Four Stars,Very good
Samsung Galaxy S7 G930F,"December 8, 2016",5.0,Five Stars,"Delivered before as expected, phone works great"
Samsung Galaxy S7 G930F,"July 19, 2016",5.0,Five Stars,Yes ...
Samsung Galaxy S7 G930F,"March 20, 2017",4.0,Love it!,"Phone works great!! Switched from iPhone and I can guarantee that I won't be going back anytime soon. The only thing was the packaging. I don't know if it was Amazon that package the box or the third party but when the phone arrived nothing was padded and since the galaxy s7 box  only had a magnet to keep the box closed, the phone and everything fell out and was everywhere in the packaging box. Other then that everything was great."
Samsung Galaxy S7 G930F,"August 30, 2016",1.0,Not satisfied.,"40 days after I bought the phone , the calling feature started to break as I couldn't hear anyone on the phone except with th speaker on. And ofcourse with the 30 days limit to return or replace the phone, there is nothing I can do about this. It is ridiculous how we can be tricked so easily with these deals.Everything else is working well, but this type of scam just cancels out everything else.Not satisfied at all."
Samsung Galaxy S7 G930F,"January 28, 2017",5.0,Five Stars,Excellent phone. Works perfectly
Samsung Galaxy S7 G930F,"December 14, 2016",3.0,Three Stars,"Great phone, but it heats up way too fast."
Samsung Galaxy S7 G930F,"June 19, 2016",5.0,Five Stars,The phone works well so far with nice camera and decent speed on running apps.
Samsung Galaxy S7 G930F,"June 3, 2017",5.0,Five Stars,Perfect
Samsung Galaxy S7 G930F,"May 29, 2017",5.0,Five Stars,Excelente!
Samsung Galaxy S7 G930F,"September 13, 2016",5.0,Five Stars,Amazing...genuine product
Samsung Galaxy S7 G930F,"December 31, 2016",5.0,Five Stars,Very good...
Samsung Galaxy S7 G930F,"February 4, 2017",4.0,Four Stars,I liked it's very easy to use
Samsung Galaxy S7 G930F,"March 12, 2017",5.0,Five Stars,"All perfect, thank you"
Samsung Galaxy S7 G930F,"May 20, 2016",5.0,Five Stars,Better than s6. It's enough!!
Samsung Galaxy S7 G930F,"July 4, 2016",5.0,Best smartphone in the market!,"Bought it for my mom to replace an old Nexus. Great phone and my mom loves it! it was very easy to transfer all her content and apps from the Nexus to the Samsung using the adapter and app that Samsung provides. It took about 15 min of setting it up and transferring all the data.No special activation was required - I insert the SIM card, turned it on and it works like a charm. Keep in mind this phone uses the nano-sim so if you have an older smartphone, ask your carrier to provide you a new SIM. They should provide this at no charge."
Samsung Galaxy S7 G930F,"September 24, 2016",5.0,Five Stars,It is the best phone you can buy hands down
Samsung Galaxy S7 G930F,"June 15, 2016",5.0,Five Stars,Love it
Samsung Galaxy S7 G930F,"March 15, 2017",5.0,Five Stars,Excelent
Samsung Galaxy S7 G930F,"January 25, 2017",4.0,Four Stars,Ok
Samsung Galaxy S7 G930F,"January 30, 2017",5.0,Five Stars,Send one more time
Samsung Galaxy S7 G930F,"October 5, 2016",5.0,Five Stars,I bought this for my grandson he loves it thanks
Samsung Galaxy S7 G930F,"December 8, 2016",5.0,Five Stars,Its a good product this smartphone
Samsung Galaxy S7 G930F,"August 24, 2016",5.0,Excelent,Excelent
Samsung Galaxy S7 G930F,"October 14, 2016",5.0,Good!,"Works well, nothing unusual. Good seller."
Samsung Galaxy S7 G930F,"April 7, 2017",5.0,Five Stars,Completely new I recommend it is an excellent product.
Samsung Galaxy S7 G930F,"June 16, 2016",5.0,Five Stars,Excellent phone and Excellent service from the seller.
Samsung Galaxy S7 G930F,"September 19, 2016",5.0,Five Stars,thank you!
Samsung Galaxy S7 G930F,"October 16, 2016",5.0,Five Stars,Great phone altogether
Samsung Galaxy S7 G930F,"August 21, 2016",5.0,Five Stars,This product has great system
